season,pfr_player_name,round,pick,position,age,height_inches,weight,forty,vertical,broad_jump,shuttle,bench,cone,college,pfr_player_id,cfb_player_id
2008,Terrell Thomas,2,63,DB,23,73,197,4.45,30.5,123,4.162274562578158,14,7.18,USC,ThomTe99,terrell-thomas-1
2015,Tyrus Thompson,6,185,T,23,77,324,5.35,29,97,4.92,29,7.964812560844845,Oklahoma,ThomTy01,tyrus-thompson-1
2004,Bruce Thornton,4,121,DB,24,71,195,4.5,37.5,122,4.19495628658994,15.814311732338524,7.014554135227089,Georgia,ThorBr21,bruce-thornton-1
2019,Clayton Thorson,5,167,QB,24,76,222,4.64008144298044,34.391217676784215,117.44347841821082,4.286518347763114,18.326964952572638,7.134557410184842,Northwestern,ThorCl00,clayton-thorson-1
2005,Craphonso Thorpe,4,116,WR,22,72,187,4.38,36.025067191983794,120.37032592690869,4.116520148961666,15.069821889306194,6.911753987766149,Florida St.,ThorCr00,craphonso-thorpe-1
2002,David Thornton,4,106,LB,23,74,230,4.62,35.5,117,4.09,26,6.93,North Carolina,ThorDa20,david-thornton-1
2013,Hugh Thornton,3,86,G,22,75,320,5.11,28.704273998640133,107.25599371926174,4.63,27,7.45,Illinois,ThorHu00,hugh-thornton-1
2019,Juan Thornhill,2,63,S,23,72,205,4.42,44,141,4.14266552817109,21,6.946020703586461,Virginia,ThorJu00,juan-thornhill-1
2014,Khyri Thornton,3,85,DT,24,75,304,5.03,29,112,4.76,28,7.83,Southern Miss,ThorKh00,khyri-thornton-1
2022,Tyquan Thornton,2,50,WR,22,74,181,4.28,36.5,130,4.051156700938105,14.511454507031946,6.826087198215367,Baylor,ThorTy00,tyquan-thornton-1
2016,Joe Thuney,3,78,G,23,77,304,4.95,28.5,110,4.54,28,7.47,North Carolina St.,ThunJo00,joe-thuney-1
2005,Odell Thurman,2,48,LB,22,72,237,4.62,34,114,4.273392424218213,23,7.47,Georgia,ThurOd20,odell-thurman-1
2010,Walter Thurmond,4,111,DB,23,71,186,4.53,35.99100594604069,120.30930924703438,4.214565320997008,14.976760658927155,7.0402541720923235,Oregon,ThurWa99,walter-thurmond-iii-1
2012,Andrew Tiller,6,179,G,23,76,324,5.44,23,85,4.8,16,7.92,Syracuse,TillAn01,andrew-tiller-1
2003,Charles Tillman,2,35,DB,22,73,196,4.49,40,131,3.89,12,7.05,Louisiana,TillCh20,charles-tillman-1
2019,Jerry Tillery,1,28,DT,22,78,295,4.93,32,115,4.33,23,7.45,Notre Dame,TillJe00,jerry-tillery-2
2000,Travares Tillman,2,58,DB,22,73,190,4.6,37.5,123,4.29,15,6.95,Georgia Tech,TillTr20,travares-tillman-1
2007,Lawrence Timmons,1,15,LB,21,73,234,4.66,35,123,4.32,25,6.89,Florida St.,TimmLa99,lawrence-timmons-1
2022,Channing Tindall,3,102,LB,22,74,230,4.47,42,129,4.1753472521828705,19.071454795604968,6.988854098361852,Georgia,TindCh00,channing-tindall-1
2003,Pisa Tinoisamoa,2,43,LB,22,73,235,4.65,34.5,111,4.07,19,6.97,Hawaii,TinoPi20,pisa-tinoisamoa-1
2017,Jack Tocho,7,245,CB,21,72,202,4.54,35,125,4.221101665799364,21,7.048820851047401,North Carolina St.,TochJa00,jack-tocho-1
2011,Jordan Todman,6,183,RB,21,69,195,4.4,38,126,4.18,25,7.24,Connecticut,TodmJo00,jordan-todman-1
2007,Matt Toeaina,6,187,DT,22,74,301,5.11,29.698009558551743,109.03615304285557,4.593673319533664,26,7.537121551486862,Oregon,ToeaMa99,NA
2003,LaBrandon Toefield,4,132,RB,22,71,232,4.6,33.364414108856394,115.6040816826158,4.260319734613501,19,7.1002209247778705,LSU,ToefLa00,labrandon-toefield-1
2021,Tommy Togiai,4,132,DT,21,73,296,4.97,32,105,4.49,40,7.2,Ohio St.,TogiTo00,tommy-togiai-1
2013,Levine Toilolo,4,133,TE,22,80,260,4.86,31,113,4.57,17,7.09,Stanford,ToilLe00,levine-toilolo-1
2022,Jalen Tolbert,3,88,WR,23,73,194,4.49,36,123,4.188419941787584,15.721250501959481,7.08,South Alabama,TolbJa00,jalen-tolbert-1
2017,Dalvin Tomlinson,2,55,DT,23,75,310,5.19,27,110,4.59,26.516353225928267,7.68,Alabama,TomlDa00,dalvin-tomlinson-1
2001,LaDainian Tomlinson,1,5,RB,22,70,221,4.46,40.5,124,4.21,18,6.84,TCU,TomlLa00,ladainian-tomlinson-1
2015,Laken Tomlinson,1,28,G,23,75,323,5.33,31.5,103,4.87,25,8.17,Duke,TomlLa01,laken-tomlinson-1
2022,Zach Tom,4,140,OL,23,76,304,4.94,33,118,4.47,25.95798584365402,7.32,Wake Forest,TomxZa00,zach-tom-1
2016,Cole Toner,5,170,T,22,77,306,5.32,26,103,4.59,22,7.88,Harvard,ToneCo00,NA
2021,Kadarius Toney,1,20,WR,22,71,193,4.39,39.5,136,4.25,9,6.88,Florida,ToneKa00,kadarius-toney-1
2021,Shaka Toney,7,246,DE,23,74,242,4.51,39,128,4.28,24,6.95,Penn St.,ToneSh00,shaka-toney-1
2020,Casey Toohill,7,233,DE,24,76,250,4.62,39,126,4.21,17,7.08,Stanford,ToohCa00,casey-toohill-1
2012,Nick Toon,4,122,WR,23,74,215,4.49,37.5,123.01249301419497,4.188419941787584,18,7.00598745627201,Wisconsin,ToonNi00,nick-toon-1
2008,Ryan Torain,5,139,RB,22,72,213,4.61,34,120,4.266856079415857,21,7.108787603732948,Arizona St.,ToraRy00,ryan-torain-1
2004,Reggie Torbor,4,97,LB,23,74,254,4.65,34,120,4.46,16,7.48,Auburn,TorbRe20,NA
2000,Mao Tosi,5,136,DT,23,78,305,5.26,28.5,99,4.6,19,7.72,Idaho,TosiMa20,mao-tosi-1
2006,Michael Toudouze,5,162,G,23,78,302,5.12,26.5,100,4.7,23,7.45,TCU,ToudMi20,NA
2018,Johnny Townsend,5,173,P,23,73,210,4.574881211562667,34.80293234188225,118.18101638032195,4.243901228389117,17.21023018802414,7.078702465149554,Florida,TownJo01,johnny-townsend-1
2010,Adrian Tracy,6,184,DE,23,76,243,4.76,35.5,110,4.34,20,7.08,William & Mary,TracAd99,NA
2019,Drue Tranquill,4,130,LB,24,74,234,4.57,37.5,122,4.14,31,6.94,Notre Dame,TranDr00,drue-tranquill-1
2021,Kyle Trask,2,64,QB,23,77,236,5.1,31.5,113,4.6,19.629822177879216,7.08,Florida,TrasKy00,kyle-trask-1
2020,Adam Trautman,3,105,TE,23,77,255,4.8,34.5,114,4.27,18,6.78,Dayton,TrauAd00,NA
2016,Laquon Treadwell,1,23,WR,21,74,221,4.52,33,117,4.208028976194651,12,7.031687493137243,Mississippi,TreaLa00,laquon-treadwell-1
2021,Tommy Tremble,3,83,TE,21,75,241,4.6,36.5,122,4.260319734613501,20,7.1002209247778705,Notre Dame,TremTo00,tommy-tremble-1
2009,Morgan Trent,6,179,DB,23,73,193,4.5,38,127,4.01,23,7.05,Michigan,TrenMo99,morgan-trent-1
2013,J.C. Tretter,4,122,T,22,76,307,5.09,29.5,109,4.69,29,7.48,Cornell,TretJC00,NA
2016,Sebastian Tretola,6,193,G,24,76,317,5.45,23.5,90,5.02,22,7.94,Arkansas,TretSe00,sebastian-tretola-1
2012,Danny Trevathan,6,188,LB,22,72,237,4.84,31.5,111,4.417192009870048,18,7.305821219699748,Kentucky,TrevDa00,danny-trevathan-1
2008,DeJuan Tribble,6,192,DB,23,69,189,4.59,32,114,4.253783389811145,13,7.091654245822792,Boston Col.,TribDe99,dejuan-tribble-1
2014,Jordan Tripp,5,171,LB,23,75,234,4.67,37.5,120,3.96,22,6.89,Montana,TripJo00,NA
2002,Larry Tripplett,2,42,DT,23,74,300,4.93,30,102,4.36,25.585740922137852,7.230864098836761,Washington,TripLa20,NA
2010,Nate Triplett,5,167,LB,23,75,240,4.7,33,115,4.37,20,7.02,Minnesota,TripNa99,nathan-triplett-1
2004,Ben Troupe,2,40,TE,22,76,262,4.65,32.10722477488483,113.35197618828161,4.293001458625282,22.049414167734287,7.143054319553261,Florida,TrouBe00,ben-troupe-1
2012,Johnnie Troutman,5,149,G,24,76,325,5.52,27.5,105.09867976842403,5,31,7.96,Penn St.,TrouJo00,johnnie-troutman-1
2010,Torell Troup,2,41,DT,21,75,310,5.12,29,98,4.73,34,7.61,Central Florida,TrouTo00,NA
2017,Mitchell Trubisky,1,2,QB,23,74,222,4.67,27.5,116,4.25,18.326964952572638,6.87,North Carolina,TrubMi00,mitch-trubisky-1
2006,Jeremy Trueblood,2,59,T,23,80,315,5.25,27.5,96,4.68,20,7.82,Boston Col.,TrueJe20,NA
2013,Desmond Trufant,1,22,DB,22,72,190,4.38,37.5,125,3.85,16,6.56244674950797,Washington,TrufDe00,desmond-trufant-1
2003,Marcus Trufant,1,11,DB,22,71,199,4.38,39,127,4.32,11,6.87,Washington St.,TrufMa20,marcus-trufant-1
2021,Joe Tryon-Shoyinka,1,32,OLB,22,77,259,4.69,35,116,4.36,22,7.18,Washington,TryoJo00,joe-tryon-1
2008,Justin Tryon,4,124,DB,24,71,185,4.42,32.5,119,4.28,21,7.41,Arizona St.,TryoJu99,justin-tryon-1
2004,Marcus Tubbs,1,23,DT,23,76,324,5.05,32.5,105,4.554455250719528,29,7.4857214777563925,Texas,TubbMa20,NA
2003,B.J. Tucker,6,178,DB,22,71,188,4.34,35,123,4.2,16,7.25,Wisconsin,TuckB.20,bj-tucker-1
2005,Justin Tuck,3,74,DE,22,77,268,4.71,31.85578690809052,112.90155508941479,4.332219527439419,22.607781550008532,7.194454393283731,Notre Dame,TuckJu20,NA
2016,Max Tuerk,3,66,C,22,77,298,5.12,30.14279223166598,109.83292841696789,4.60020966433602,22,7.5456882304419395,USC,TuerMa00,max-tuerk-1
2021,Jay Tufele,4,106,DL,22,74,305,5,30,105,4.88,30,7.8,USC,TufeJa00,jay-tufele-1
2004,Sean Tufts,6,196,LB,22,76,245,4.61,34.5,118,3.94,21,6.94,Colorado,TuftSe20,NA
2001,Marques Tuiasosopo,2,59,QB,22,73,220,4.71,35.5,115,4.35,18.140842491814556,7.36,Washington,TuiaMa00,marques-tuiasosopo-1
2017,Stevie Tu'ikolovatu,7,223,NT,26,73,331,5.45,24.5,91,5,28,7.83,USC,TuikSt00,stevie-tuikolovatu-1
2014,Stephon Tuitt,2,46,DE,21,78,304,4.92,29.89135436487167,109.38250731810106,4.469482768288898,31,7.374354651340374,Notre Dame,TuitSt00,stephon-tuitt-1
2015,Davis Tull,5,148,OLB,23,74,246,4.57,42.5,132,4.240710700206432,26,7.074520887912636,Chattanooga,TullDa00,NA
2006,Stephen Tulloch,4,116,LB,21,71,230,4.84,33.5,113,4.15,27,7.19,North Carolina St.,TullSt20,stephen-tulloch-1
2016,Laremy Tunsil,1,13,T,22,77,310,5.23,29.457594361096167,108.60547774798914,4.672109457161938,26.516353225928267,7.6399216989478,Mississippi,TunsLa00,laremy-tunsil-1
2009,Fenuki Tupou,5,159,T,24,77,314,5.2,25.5,94,5.02,24,8.33,Oregon,TupoFe20,NA
2018,Kemoko Turay,2,52,OLB,23,77,253,4.65,32.71228424630279,114.43586842563823,4.293001458625282,21.211863094322915,7.143054319553261,Rutgers,TuraKe00,kemoko-turay-1
2012,Robert Turbin,4,106,RB,22,70,222,4.42,36,122,4.31,28,7.16,Utah St.,TurbRo00,robert-turbin-1
2014,Billy Turner,3,67,T,22,77,302,5.16,28,108,4.71,25,7.92,North Dakota St.,TurnBi00,NA
2022,Cole Turner,5,149,TE,22,78,246,4.76,27,120,4.41,17,7.06,Nevada,TurnCo00,cole-turner-2
2022,Delarrin Turner-Yell,5,152,SAF,22,70,197,4.47,35.642022766995275,122,4.1753472521828705,16.000434193096606,6.988854098361852,Oklahoma,TurnDe02,delarrin-turner-yell-1
2004,Michael Turner,5,154,RB,22,70,237,4.49,31,114,4.15,22,7.5,Northern Illinois,TurnMi00,michael-turner-2
2009,Patrick Turner,3,87,WR,22,77,221,4.59,34.53947856782229,117.7090702095816,4.253783389811145,18.233903722193595,7.091654245822792,USC,TurnPa00,patrick-turner-1
2021,Payton Turner,1,28,DE,23,77,268,4.7315880362941,35.5,119.42973036504078,4.33,23,6.98,Houston,TurnPa02,payton-turner-1
2001,T.J. Turner,7,239,LB,22,75,255,4.8,32.41576246422663,113.9046848428967,4.3910466306606235,21.397985555080997,7.271554503879436,Michigan St.,TurnT.21,NA
2014,Trai Turner,3,92,OL,21,75,310,4.93,27.5,105.09867976842403,4.476019113091254,25,7.382921330295453,LSU,TurnTr01,trai-turner-1
2020,Derrek Tuszka,7,254,LB,24,76,251,4.79,33.5,120,4.34,24,6.87,North Dakota St.,TuszDe00,NA
2021,Jaylen Twyman,6,199,DL,22,73,301,5.4,32.5,104,4.783227318801993,40,8,Pittsburgh,TwymJa00,jaylen-twyman-1
2007,Tank Tyler,3,82,DT,22,74,306,5.18,28.5,106.89006109300112,4.639427733150157,42,7.597088304172409,North Carolina St.,TyleTa99,NA
2012,DeAngelo Tyson,7,236,DT,23,74,315,5,28.89861204288696,107.60412726238035,4.521773526707746,26.981659377823473,7.442888082981,Georgia,TysoDe00,deangelo-tyson-1
2017,Michael Tyson,6,187,S,24,73,204,4.56,33,118,4.234174355404076,17,7.065954208957557,Cincinnati,TysoMi00,mike-tyson-2
2020,Josh Uche,2,60,LB,21,73,245,4.765048553197841,32.804438552720285,114.6009519291339,4.3682011598966115,18,7.2416127215024755,Michigan,UcheJo00,josh-uche-1
2004,Kenechi Udeze,1,20,DE,21,75,285,4.77,30.70276778780209,110.83605817044979,4.371437596253555,24.189822466452235,7.245854467014201,USC,UdezKe20,kenechi-udeze-1
2007,Tony Ugoh,2,42,T,23,77,301,5.06,32.5,117,4.560991595521883,32,7.49428815671147,Arkansas,UgohTo20,tony-ugoh-1
2000,Jeff Ulbrich,3,86,LB,23,72,249,4.65,32,109,4.3,24,7.23,Hawaii,UlbrJe20,jeff-ulbrich-1
2009,Brandon Underwood,6,187,DB,23,73,192,4.48,36.5,125,4.2,16,7,Cincinnati,UndeBr99,brandon-underwood-1
2005,Marviel Underwood,4,115,DB,23,70,205,4.45,38,118,4.21,19,7.12,San Diego St.,UndeMa20,marviel-underwood-1
2009,Tiquan Underwood,7,253,WR,22,73,175,4.31,41.5,129,4.11,7,6.62,Rutgers,UndeTi00,tiquan-underwood-1
2009,Max Unger,2,49,C,23,76,299,5.26,24.5,93,4.5,22,7.39,Oregon,UngeMa20,max-unger-1
2012,Courtney Upshaw,2,35,LB,22,74,273,4.74,31.29680458988131,111.900204603806,4.351828561846487,22,7.220154430148966,Alabama,UpshCo00,courtney-upshaw-1
2014,Brent Urban,4,134,DT,23,79,295,4.98,30.496413836289626,110.46639955545767,4.508700837103035,25.120434770242646,7.4257547250708456,Virginia,UrbaBr00,brent-urban-1
2009,Kraig Urbik,3,79,T,23,77,323,5.25,24,94,4.89,29,7.87,Wisconsin,UrbiKr20,kraig-urbik-1
2000,Brian Urlacher,1,9,LB,22,76,258,4.59,34,122,4.18,27,6.94,New Mexico,UrlaBr00,brian-urlacher-1
2008,Mario Urrutia,7,246,WR,22,77,232,4.59,30,115,4.44,16,7.07,Louisville,UrruMa00,mario-urrutia-1
2014,John Urschel,5,175,G,23,75,313,5.31,29,102,4.47,30,7.55,Penn St.,UrscJo00,john-urschel-1
2013,Kenny Vaccaro,1,15,DB,22,72,214,4.63,38,121,4.06,15,6.78,Texas,VaccKe00,kenny-vaccaro-1
2016,Halapoulivaati Vaitai,5,164,T,23,78,315,5.26,29,113,5,23,8.26,TCU,VaitHa00,halapoulivaati-vaitai-1
2018,Marquez Valdes-Scantling,5,174,WR,23,76,206,4.37,30.5,124,4.1099838041593095,15,6.90318730881107,South Florida,ValdMa00,marquez-valdes-scantling-1
2016,Vincent Valentine,3,96,DT,22,74,320,5.19,29,110,4.59,17,8.03,Nebraska,ValeVi00,vincent-valentine-1
2015,Max Valles,6,179,OLB,21,77,251,4.83,36.5,121,4.37,21.025740633564833,7.59,Virginia,VallMa00,max-valles-1
2017,Tanner Vallejo,6,195,LB,22,73,228,4.67,33.5,121,4.39,18.885332334846886,7.270182766444336,Boise St.,VallTa00,tanner-vallejo-1
2011,DeMarcus Van Dyke,3,81,DB,22,73,175,4.28,33.5,121,4.09,5,6.97,Miami (FL),VanDDe00,demarcus-van-dyke-1
2019,Andrew Van Ginkel,5,151,LB,24,75,241,4.567172399435364,38,123,4.14,17,6.89,Wisconsin,VanGAn00,andrew-van-ginkel-1
2014,Kyle Van Noy,2,40,LB,23,75,243,4.71,32.5,112,4.2,21,7.22,BYU,VanNKy00,kyle-van-noy-1
2004,Bradlee Van Pelt,7,250,QB,24,74,220,4.98,33.5,115,4.11,18.140842491814556,6.89,Colorado St.,VanPBr00,bradlee-van-pelt-1
2017,Eddie Vanderdoes,3,88,DT,22,75,305,4.99,28.5,111,4.39,28,7.69,UCLA,VandEd00,eddie-vanderdoes-1
2011,Julian Vandervelde,5,161,G,23,74,301,5.12,31,104,4.59,23,7.46,Iowa,VandJu00,julian-vandervelde-1
2001,Kyle Vanden Bosch,2,34,DE,22,76,278,4.75,36.5,119,4.08,26,6.82,Nebraska,VandKy99,NA
2018,Leighton Vander Esch,1,19,OLB,22,76,256,4.65,39.5,124,4.15,20,6.88,Boise St.,VandLe00,leighton-vander-esch-1
2016,Nick Vannett,3,94,TE,23,78,256,4.76,30.5,111,4.2,17,7.05,Ohio St.,VannNi00,nick-vannett-1
2021,Cole Van Lanen,6,214,OL,23,76,305,5.11,30,107,4.64,22,7.34,Wisconsin,VanxCo00,cole-van-lanen-1
2004,Nathan Vasher,4,110,DB,22,70,180,4.49,36.242443812835,120.7597303459012,4.188419941787584,14.418393276652907,7.00598745627201,Texas,VashNa99,nathan-vasher-1
2009,Louis Vasquez,3,78,G,22,76,330,5.22,28.22443684165588,106.39642239740199,4.665573112359581,39,7.631355019992721,Texas Tech,VasqLo20,louis-vasquez-1
2009,Chip Vaughn,4,116,DB,23,73,218,4.42,37,125,4.12,21,7.03,Wake Forest,VaugCh99,chip-vaughn-1
2000,Darrick Vaughn,7,211,DB,21,71,193,4.53,36.5,121,4.16,14,7.09,Texas St.,VaugDa20,NA
2020,Ke'Shawn Vaughn,3,76,RB,23,70,214,4.51,32,117,4.201492631392295,17.582475109540308,7.023120814182166,Illinois,VaugKe00,keshawn-vaughn-1
2003,Demetrin Veal,7,238,DE,22,74,288,5.24,31.582507248493677,111,4.6786458019642945,26,7.648488377902879,Tennessee,VealDe20,NA
2018,Vita Vea,1,12,DT,23,76,347,5.1,27.253739858348645,104.65753394968209,4.587136974731308,41,7.5285548725317835,Washington,VeaxVi00,vita-vea-1
2009,David Veikune,2,52,LB,23,74,255,4.75,33,110,4.46,35,7.2,Hawaii,VeikDa99,david-veikune-1
2010,Jared Veldheer,3,69,T,23,80,322,5.06,33.5,109,4.51,32,7.4,Hillsdale,VeldJa20,NA
2021,Alijah Vera-Tucker,1,14,OL,22,76,308,5.05,32,106,4.7,36,7.67,USC,VeraAl00,alijah-vera-tucker-1
2005,Jimmy Verdon,7,232,DT,20,75,280,5.02,29.5,105,4.53,18,7.89,Arizona St.,VerdJi20,jimmy-verdon-1
2014,Brock Vereen,4,131,DB,22,72,199,4.47,34,117,4.07,25,6.9,Minnesota,VereBr00,brock-vereen-1
2011,Shane Vereen,2,56,RB,22,70,200,4.49,34,115,4.28,31,6.95,California,VereSh00,shane-vereen-1
2010,Alterraun Verner,4,104,DB,21,70,181,4.52,32,116,4.12,11,6.7,UCLA,VernAl99,alterraun-verner-1
2012,Olivier Vernon,3,72,LB,21,74,261,4.73,34.5,122,4.5,31,7.39,Miami (FL),VernOl00,olivier-vernon-1
2014,Jason Verrett,1,25,DB,23,70,189,4.38,39,128,4,15.255944350064276,6.69,TCU,VerrJa00,jason-verrett-1
2005,Kevin Vickerson,7,216,DT,22,76,295,5,32.5,103,4.64,25.120434770242646,7.78,Michigan St.,VickKe99,NA
2006,Lawrence Vickers,6,180,FB,23,72,240,4.82,30.5,104,4.63,21,7.74,Colorado,VickLa00,lawrence-vickers-1
2001,Michael Vick,1,1,QB,21,72,215,4.33,34.42627216065423,117.50627436595825,4.083838424949885,17.67553633991935,6.868920592990758,Virginia Tech,VickMi00,michael-vick-1
2018,Azeem Victor,6,216,LB,22,73,240,4.72,32.5,115,4.4,19,7.2,Washington,VictAz00,azeem-victor-1
2016,Nick Vigil,3,87,ILB,23,74,230,4.72,31.5,115,4,19.071454795604968,6.73,Utah St.,VigiNi00,nick-vigil-1
2020,Kindle Vildor,5,163,CB,22,70,191,4.44,39.5,133,4.28,22,7.14,Georgia Southern,VildKi00,kindle-vildor-1
2004,Jonathan Vilma,1,12,LB,22,73,230,4.61,33.66093589093255,116.13526526535733,4.266856079415857,19.071454795604968,7.108787603732948,Miami (FL),VilmJo99,jonathan-vilma-1
2021,Kary Vincent Jr.,7,237,CB,22,69,185,4.36,35.5,117,4.103447459356953,8,6.894620629855993,LSU,VincKa00,kary-vincent-jr-1
2016,Danny Vitale,6,197,FB,22,73,240,4.6,38.5,123,4.12,30,7.12,Northwestern,VitaDa00,dan-vitale-1
2004,Michael Waddell,4,124,DB,23,70,183,4.31,37.5,121,4.03,14,6.84,North Carolina,WaddMi20,michael-waddell-1
2003,Bobby Wade,5,139,WR,22,70,193,4.66,34.5,115,4.11,15.628189271580442,7.01,Arizona,WadeBo00,bobby-wade-1
2007,Jonathan Wade,3,84,DB,23,70,195,4.36,40.5,126,4.4,15.814311732338524,7.07,Tennessee,WadeJo99,jonathan-wade-1
2021,Shaun Wade,5,160,CB,22,72,196,4.4988142749085975,35.511168789056434,119.44973792517462,4.194181255786118,15.907372962717567,7.013538362608385,Ohio St.,WadeSh00,shaun-wade-1
2000,Todd Wade,2,53,T,23,80,315,5.22,27.5,101,4.68,29,7.68,Mississippi,WadeTo20,NA
2012,Trevin Wade,7,245,DB,23,70,192,4.52,34.5,116,4,18,6.87,Arizona,WadeTr00,trevin-wade-1
2013,Ricky Wagner,5,168,T,23,78,308,5.17,31.5,101,4.91,20,7.94,Wisconsin,WagnRi00,NA
2015,Clive Walford,3,68,TE,23,76,254,4.79,35,120,4.57,20,7.32,Miami (FL),WalfCl00,clive-walford-1
2003,Aaron Walker,5,161,TE,23,78,252,4.72,33.5,115,4.3,24,7.57,Florida,WalkAa00,aaron-walker-2
2017,Anthony Walker,5,161,LB,22,73,238,4.65,30.5,116,4.34,23,7.23,Northwestern,WalkAn01,anthony-walker-1
2019,D'Andre Walker,5,168,LB,22,74,251,4.797648668906728,32.55300068592597,114.15053083026706,4.389509719583611,21.025740633564833,7.26954019402012,Georgia,WalkDA02,dandre-walker-1
2000,Darwin Walker,3,71,DT,23,75,294,4.82,30.18886938487473,109.91547016871573,4.404119320265337,25.027373539863607,7.288687861789592,Tennessee,WalkDa21,NA
2017,DeMarcus Walker,2,51,DE,22,76,280,4.955215894833014,31.079427969030107,111.51080018481349,4.492501091404106,18,7.404522977855397,Florida St.,WalkDe03,demarcus-walker-1
2006,Delanie Walker,6,175,WR,22,73,241,4.49,36.5,118,4.188419941787584,20.095128329774422,7.00598745627201,Central Missouri St.,WalkHu00,NA
2002,Javon Walker,1,20,WR,23,75,220,4.38,39.5,128,4.05,18.140842491814556,6.86,Florida St.,WalkJa00,javon-walker-1
2022,Kenneth Walker III,2,41,RB,21,69,211,4.38,34,122,4.116520148961666,17.303291418403184,6.911753987766149,Michigan St.,WalkKe00,kenneth-walker-iii-1
2001,Kenyatta Walker,1,14,T,22,77,302,5.17,31.5,109,4.6,24,7.7,Florida,WalkKe21,NA
2002,Langston Walker,2,53,T,23,80,345,5.26,28.5,102,4.95,21,8.09,California,WalkLa20,NA
2007,Mike Sims-Walker,3,79,WR,22,74,197,4.35,36.5,121,4.39,18,6.92,Central Florida,WalkMi01,mike-walker-1
2020,Mykal Walker,4,119,LB,23,75,230,4.65,33,122,4.25,20,7.09,Fresno St.,WalkMy00,mykal-walker-1
2022,Quay Walker,1,22,LB,22,76,241,4.52,32,122,4.208028976194651,20.095128329774422,7.031687493137243,Georgia,WalkQu00,quay-walker-1
2022,Rasheed Walker,7,249,OL,22,78,313,5.134516531231892,29.377455961944307,108.46191931636699,4.609698169682602,26.795536917065387,7.558124076702438,Penn St.,WalkRa00,rasheed-walker-1
2022,Travon Walker,1,1,DE,21,77,272,4.51,35.5,123,4.32,22.9800264715247,6.89,Georgia,WalkTr03,travon-walker-1
2009,Vance Walker,7,210,DT,22,74,295,5.32,33,114.95127705359805,4.730936560383143,29,7.717021809543505,Georgia Tech,WalkVa99,vance-walker-1
2008,Cody Wallace,4,107,C,23,76,290,5.3,30.5,113,4.55,26,7.45,Texas A&M,WallCo20,cody-wallace-1
2015,Darren Waller,6,204,WR,22,79,242,4.46,37,125,4.25,12,7.07,Georgia Tech,WallDa01,darren-waller-1
2010,Jamar Wall,6,196,DB,22,70,195,4.52,35.38594647462273,119.22541700967776,4.208028976194651,15,7.031687493137243,Texas Tech,WallJa99,jamar-wall-1
2020,K'Von Wallace,4,127,S,23,71,206,4.53,38,133,4.15,18,6.76,Clemson,WallKV00,kvon-wallace-1
2009,Mike Wallace,3,84,WR,23,72,180,4.33,40,129,4.27,14,6.9,Mississippi,WallMi00,mike-wallace-1
2001,Raymond Walls,5,152,DB,22,70,188,4.51,39,124,4.18,15.162883119685237,6.994952093191305,Southern Miss,WallRa20,raymond-walls-1
2005,Rian Wallace,5,166,LB,23,75,243,4.73,35.5,112,3.94,10,7.45,Temple,WallRi20,rian-wallace-1
2003,Seneca Wallace,4,110,QB,23,71,196,4.56,38,127,4.14,15.907372962717567,6.98,Iowa St.,WallSe00,seneca-wallace-1
2021,Tylan Wallace,4,131,WR,22,71,194,4.48,33,112,4.25,11,6.97,Oklahoma St.,WallTy00,tylan-wallace-1
2012,Blair Walsh,6,175,K,22,69,186,4.96,35.808683809059495,119.98270077578928,4.495628147498322,14.976760658927155,7.408621367160688,Georgia,WalsBl00,blair-walsh-1
2005,Andrew Walter,3,69,QB,23,78,230,4.86,34.116741233385525,116.95178644347007,4.430264699474761,19.071454795604968,7.322954577609906,Arizona St.,WaltAn00,andrew-walter-1
2010,J.D. Walton,3,80,C,23,75,299,5.19,27,101,4.69,24,7.6,Baylor,WaltJ.20,jd-walton-1
2015,Leterrius Walton,6,199,DT,23,77,321,5.25,27,103,4.78,25,7.91,Central Michigan,WaltLe00,leterrius-walton-1
2018,Mark Walton,4,112,RB,21,70,202,4.6,31.5,118,4.260319734613501,18,7.1002209247778705,Miami (FL),WaltMa00,mark-walton-1
2003,Matt Walters,5,150,DE,24,77,272,4.9,31.62738761790058,112.49240486642188,4.456410078684185,30,7.357221293430218,Miami (FL),WaltMa20,matt-walters-1
2003,Shane Walton,5,170,DB,23,71,195,4.67,31,109,4.29,11,7.05,Notre Dame,WaltSh20,shane-walton-1
2000,Troy Walters,5,165,WR,23,67,172,4.55,32.5,106,3.84,13.673903433620577,6.61,Stanford,WaltTr00,troy-walters-1
2003,Seth Wand,3,75,T,24,79,327,5.14,31.5,107,4.5,20,7.61,NW Missouri St.,WandSe20,NA
2010,Ed Wang,5,140,T,23,77,315,5.18,27,96,4.7,29,7.676475665055955,Virginia Tech,WangEd20,ed-wang-1
2020,Prince Tega Wanogho,6,210,T,22,77,308,5.1073497681411535,29.571794006191134,108.81005285948558,4.591941036610104,26.33023076517018,7.534851182937736,Auburn,WanoTe00,prince-tega-wanogho-1
2018,Denzel Ward,1,4,CB,21,70,191,4.32,39,136,4.077302080147529,16,6.860353914035679,Ohio St.,WardDe02,denzel-ward-3
2014,Jimmie Ward,1,30,DB,23,71,193,4.59,35.59130718820829,119.59329635679676,4.253783389811145,9,7.091654245822792,Northern Illinois,WardJi01,jimmie-ward-1
